latitude,longitude,hour,weekday
12.9282955,77.5813564,14,Friday
12.9805014,77.6074677,10,Sunday
12.9810476,77.6103074,9,Saturday
12.9774567,77.5802867,9,Saturday
13.0118759,77.5522556,9,Saturday
13.0081423,77.6955565,11,Wednesday
13.0074436,77.5794263,9,Tuesday
12.9751844,77.576422,7,Friday
13.0082001,77.6956991,1,Wednesday
12.92999534078442,77.68507231409171,7,Tuesday
12.9997848,77.5496477,7,Friday
12.9760316,77.5810417,9,Sunday
13.1849345,77.6799629,2,Wednesday
12.9207699,77.6655505,12,Saturday
13.0081929,77.6935867,0,Monday
12.9559312,77.5781583,8,Saturday
12.973203425626757,77.57751494153919,9,Tuesday
12.9683956,77.5380879,9,Thursday
12.9736104,77.5737554,5,Sunday
12.8418252,77.6457199,14,Sunday
12.9757247,77.5792557,10,Tuesday
12.9736933,77.5793498,7,Thursday
12.9738658,77.614819,3,Thursday
12.9999871,77.5505915,9,Saturday
13.007975,77.5558783,6,Saturday
12.9335433,77.6909521,9,Tuesday
12.9791416,77.5778079,1,Saturday
12.9994571,77.5495821,7,Wednesday
12.907245,77.635425,14,Thursday
12.9772626,77.5764651,6,Saturday
12.9326346,77.6915939,5,Friday
12.9770266,77.5774114,6,Thursday
12.9694653,77.5457268,9,Thursday
12.9513607,77.6037164,2,Sunday
12.9798786,77.6095789,10,Sunday
12.9841446,77.6034157,5,Wednesday
13.0252113,77.5854118,3,Wednesday
12.8751833,77.6485041,13,Thursday
12.9826362,77.6126612,8,Monday
12.9807978,77.6030454,3,Wednesday
12.8227472,77.6859305,7,Friday
12.948818,77.5228609,12,Monday
12.9758216,77.5763673,10,Sunday
12.9733807,77.5793065,5,Friday
12.9111661,77.6380986,10,Saturday
12.91244,77.6384658,10,Saturday
12.9813069,77.6101875,7,Saturday
13.036149,77.6254683,3,Thursday
12.973664,77.6136313,7,Friday
12.906897069619797,77.54614596838083,4,Sunday
12.9772982,77.5755534,6,Thursday
12.9226269,77.5607421,3,Friday
12.9760573,77.5764922,11,Sunday
12.9701446,77.5871134,10,Friday
12.9736228,77.6148353,10,Friday
13.1870205,77.6801855,2,Tuesday
12.910545811143374,77.63248944822614,2,Tuesday
12.9338989,77.6908707,1,Thursday
13.1834643,77.6798088,4,Wednesday
13.2449257,77.7131106,6,Friday
12.9435675,77.6981042,6,Friday
12.9447179,77.5710441,13,Sunday
12.9818369,77.6076804,10,Sunday
12.9607695,77.732517,8,Monday
12.9744437,77.5447413,0,Sunday
12.9971174,77.5684254,10,Saturday
12.9743841,77.5467217,8,Tuesday
13.0104895,77.69769,10,Sunday
12.9948379,77.5897139,9,Wednesday
13.0471325,77.5010043,11,Tuesday
12.8762981,77.5966171,13,Wednesday
12.965494,77.5774716,7,Wednesday
12.9334144,77.6908935,10,Thursday
13.0082835,77.6941189,1,Wednesday
12.9790125,77.6955444,3,Thursday
12.9618277,77.7167825,5,Saturday
12.981188,77.6094892,10,Friday
13.0065766,77.5711518,9,Wednesday
13.0701497,77.5872668,11,Sunday
12.9508318,77.5740164,8,Saturday
12.9751201,77.5747871,11,Tuesday
13.0087017,77.54338,4,Monday
12.9728481,77.5782906,6,Sunday
12.9963556,77.6688081,10,Monday
12.9975467,77.549119,7,Thursday
12.959388,77.5777327,9,Wednesday
12.9063841,77.6298505,13,Friday
12.9805882,77.6100185,13,Sunday
12.9765602,77.5757975,10,Saturday
13.0064001,77.6870696,1,Thursday
12.9100395,77.6857722,9,Monday
12.9218152,77.5806209,3,Sunday
12.9730295,77.5809054,9,Tuesday
12.9811708,77.5985325,10,Wednesday
12.9714033,77.5970151,11,Saturday
12.994657,77.5897033,2,Thursday
12.9130246,77.6254877,2,Tuesday
12.937936946552178,77.69981664929638,10,Tuesday
12.9588,77.668025,4,Monday
12.977418,77.5778317,6,Saturday
12.9602449,77.5777228,2,Wednesday
12.9168973,77.5736069,12,Monday
12.9805972,77.5732016,10,Thursday
12.9739891,77.5456146,3,Saturday
12.963802,77.5774049,10,Wednesday
12.9812043,77.6095714,9,Saturday
12.9756889,77.5558496,6,Tuesday
12.9119015,77.6490538,4,Monday
13.0155662,77.5554388,2,Tuesday
12.97019,77.6440746,7,Sunday
12.9916891,77.5380144,11,Sunday
12.9798131,77.6142114,9,Thursday
12.974487,77.5468945,3,Wednesday
12.9318637,77.6962138,6,Friday
12.9737439,77.6230794,4,Wednesday
12.9789822,77.5921106,0,Monday
12.9452192,77.571155,11,Tuesday
13.0700445,77.5876784,12,Monday
12.9988527,77.5527204,4,Monday
12.9642633,77.71793,11,Saturday
12.97102,77.6473533,10,Saturday
12.9273861,77.5803288,9,Saturday
12.9716613,77.6584025,6,Thursday
13.0065292,77.5710923,8,Sunday
13.0283412,77.5187665,11,Monday
12.996289,77.5717541,6,Thursday
12.9635355,77.5772166,0,Tuesday
12.9735514,77.551233,9,Thursday
12.989368,77.5006966,6,Thursday
13.0207047,77.5928665,12,Wednesday
12.9809529,77.5971196,5,Sunday
12.9744401,77.5455176,11,Thursday
12.9910969,77.5748115,8,Friday
12.9688185,77.5753201,10,Friday
13.0074053,77.5711628,7,Friday
13.0012408,77.5713177,7,Thursday
12.9438123,77.5716947,11,Monday
13.0063168,77.6869823,12,Monday
12.9645996,77.5761926,9,Thursday
12.9566077,77.7080271,2,Wednesday
12.9717452,77.6582378,14,Friday
12.9878721,77.4940306,11,Wednesday
12.8704155,77.6537765,10,Saturday
12.9949107,77.5528051,3,Wednesday
12.9179372,77.5715962,4,Sunday
12.9364451,77.5178988,11,Sunday
12.97491,77.7110749,4,Friday
12.9899888,77.5529091,5,Wednesday
12.9785236,77.5733507,11,Friday
13.0455505,77.5058725,11,Wednesday
12.991883,77.5901395,4,Saturday
12.9683473,77.7498393,8,Tuesday
13.0232955,77.5329069,1,Saturday
12.9752559,77.5747136,10,Friday
13.0044635,77.5947155,4,Thursday
12.9860006,77.5371618,10,Saturday
12.9336554,77.6909206,5,Friday
12.9350966,77.6902327,5,Thursday
12.9337789,77.6907639,4,Wednesday
12.9580051,77.7009857,13,Thursday
12.9770566,77.5772358,9,Wednesday
12.9886537,77.5985133,6,Thursday
12.9636379,77.5849904,11,Tuesday
12.91079,77.5801879,0,Sunday
12.9334875,77.6909212,3,Thursday
12.9780023,77.5753729,2,Saturday
12.9738773,77.5787918,11,Friday
12.9737259,77.6064728,11,Wednesday
12.9504528,77.7176765,0,Wednesday
12.9775062,77.5754955,12,Tuesday
12.9734691,77.5792642,6,Wednesday
12.9757762,77.576375,5,Thursday
12.9792341,77.6293441,8,Sunday
13.0111577,77.5546425,11,Sunday
12.9450691,77.571049,10,Saturday
13.0011775,77.5713072,11,Tuesday
12.9496538,77.6996845,2,Saturday
12.9746787,77.5706472,6,Saturday
12.9566787,77.7456897,6,Friday
12.939211,77.6952645,8,Thursday
13.070982,77.5878046,12,Monday
12.9597018,77.6458109,4,Thursday
12.9506075,77.5785221,12,Monday
12.973145,77.5804807,8,Thursday
13.03341,77.588694,4,Saturday
12.9775243,77.5804541,8,Tuesday
12.9746721,77.5772714,7,Thursday
12.9809956,77.6030404,13,Friday
12.9784078,77.5735537,9,Friday
12.9775391,77.5794867,1,Monday
12.9739647,77.5448061,9,Wednesday
12.9568267,77.6992367,9,Monday
12.9810238,77.6077129,9,Tuesday
12.9894391,77.5991535,13,Sunday
13.1868249,77.6806284,12,Tuesday
12.9521702,77.5407139,15,Sunday
12.9826342,77.5640465,11,Thursday
12.9338091,77.6911526,7,Wednesday
13.18609,77.68005,5,Wednesday
12.9588819,77.667824,4,Monday
12.9646088,77.5756968,23,Sunday
12.9733487,77.5792102,2,Saturday
12.9780625,77.5752812,1,Friday
12.9892451,77.613092,11,Thursday
12.9810667,77.5984083,5,Thursday
12.9835107,77.6091693,11,Thursday
12.9726936,77.5791217,10,Friday
12.971256,77.6181463,14,Thursday
12.9110494,77.5756124,1,Sunday
12.9925819,77.5577825,3,Thursday
12.9376263,77.7001356,9,Thursday
12.9978415,77.5517,10,Tuesday
12.9795852,77.6071678,7,Wednesday
12.9809689,77.610357,10,Monday
12.9718768,77.5977474,11,Friday
12.9757066,77.5587285,11,Sunday
12.995372912438162,77.69645514873203,8,Sunday
12.9333556,77.6912943,4,Thursday
12.9947908,77.5896697,5,Friday
12.9638879,77.5771584,12,Monday
12.9727074,77.7114444,4,Tuesday
12.9729696,77.5790623,14,Sunday
12.9933087,77.5893043,4,Saturday
12.995558,77.6683253,6,Saturday
12.9123675,77.6359554,5,Friday
12.9983328,77.5531558,12,Wednesday
12.9748196,77.6193037,4,Monday
13.1914304,77.6464924,13,Sunday
12.9645525,77.5760338,1,Wednesday
12.975919,77.5764279,6,Sunday
12.9565387,77.7035191,2,Wednesday
12.9728245,77.5787249,5,Sunday
12.9734085,77.5508708,13,Friday
12.9771002,77.5758055,11,Wednesday
12.9972141,77.67002,3,Saturday
12.9932608,77.5526743,3,Thursday
13.1835058,77.6797225,6,Friday
12.9771284,77.5707091,2,Tuesday
12.9780138,77.5738607,12,Friday
12.88183,77.6441783,2,Thursday
13.0081742,77.6957807,0,Saturday
12.9329219,77.6881095,6,Thursday
12.9960921,77.6680344,10,Sunday
13.0213283,77.6390166,10,Tuesday
12.9770707,77.5707702,3,Saturday
13.0714504,77.5884139,11,Friday
12.9451181,77.5716332,12,Thursday
13.0713053,77.588089,12,Monday
12.9676718,77.6540995,6,Saturday
12.9997363,77.549641,9,Thursday
12.9630325,77.5764024,22,Thursday
13.000501263699704,77.67658361862874,8,Tuesday
13.006432,77.6239979,7,Thursday
12.9169281,77.6730962,10,Monday
12.9830621,77.6107833,13,Thursday
12.9743524,77.5443435,11,Monday
13.0124901,77.5538204,8,Wednesday
12.9767789,77.545497,4,Monday
12.972625,77.579192,11,Wednesday
13.0272658,77.5432468,11,Saturday
12.999323,77.5493462,11,Sunday
12.9813097,77.5986348,4,Thursday
12.9757782,77.5589153,4,Tuesday
13.0054818,77.6853613,10,Tuesday
12.9571617,77.7151633,7,Monday
12.95621,77.7112795,6,Saturday
12.9674317,77.71611,3,Tuesday
13.0004412,77.5503402,8,Thursday
12.8416767,77.6469917,5,Sunday
12.9742832,77.551561,12,Saturday
12.9841047,77.6036813,9,Friday
12.9633988,77.5804228,6,Thursday
12.9759179,77.5772684,12,Saturday
13.0082061,77.6940064,0,Tuesday
12.9796182,77.6140859,11,Sunday
12.9338643,77.6898989,0,Tuesday
12.9734033,77.5511156,8,Tuesday
13.190686,77.6457097,10,Friday
12.9744271,77.545126,6,Friday
12.9704078,77.6471209,15,Saturday
12.965427,77.5737091,2,Monday
13.1480669,77.6195605,11,Saturday
12.97311,77.6160483,6,Tuesday
12.9640842,77.5804676,1,Sunday
12.9393053,77.5840057,11,Friday
12.9765809,77.574598,0,Wednesday
12.9888084,77.7117898,4,Sunday
12.9745426,77.5450115,5,Thursday
12.9433029,77.5679464,12,Sunday
12.9768111,77.5788935,6,Monday
12.9793801,77.6036789,0,Thursday
12.9326866,77.631514,3,Tuesday
12.9772554,77.5914715,2,Sunday
12.9589904,77.5792156,7,Friday
12.9817449,77.6079258,7,Sunday
12.9822755,77.6064876,11,Thursday
12.9335333,77.6912651,9,Wednesday
12.9125719,77.6352149,3,Tuesday
12.9737789,77.5504695,14,Monday
12.9735418,77.6144099,9,Wednesday
12.9582983,77.5189769,4,Tuesday
12.9974003,77.5455428,11,Tuesday
12.9786526,77.5784639,1,Thursday
12.9557984,77.578121,13,Wednesday
13.0084934,77.5484171,10,Wednesday
12.9916667,77.5883867,4,Thursday
12.9757031,77.5588034,2,Friday
13.1163649,77.5779336,2,Tuesday
12.9335028,77.6910876,9,Thursday
12.8418306,77.6458697,13,Sunday
12.9982038,77.6712992,7,Thursday
13.0476676,77.5760794,3,Wednesday
12.9304895,77.6855278,7,Wednesday
12.9796556,77.6137518,11,Monday
12.98113,77.5984983,4,Friday
12.9820333,77.598688,4,Saturday
12.9930364,77.5889768,4,Wednesday
12.9745736,77.5451855,12,Wednesday
12.9357679,77.6152339,13,Thursday
12.9668467,77.5780709,9,Wednesday
12.9689218,77.5362443,9,Saturday
12.9705826,77.576065,9,Friday
12.9066379,77.6316976,11,Saturday
12.911775,77.6256883,8,Wednesday
13.0180233,77.5318617,4,Tuesday
12.9671787,77.5776114,2,Thursday
13.0503906,77.5157207,11,Thursday
12.9647873,77.5389185,3,Thursday
13.0621592,77.5872909,12,Sunday
12.9979276,77.5520443,10,Friday
12.9340148,77.6907028,6,Wednesday
12.8816233,77.5958572,7,Monday
13.0003716,77.6774078,6,Wednesday
12.9915274,77.5383434,13,Friday
12.9800596,77.6073111,10,Sunday
12.9649243,77.5385321,9,Sunday
12.9734776,77.5498818,6,Monday
12.9717942,77.7120741,2,Friday
12.9582805,77.5812242,7,Friday
12.99321,77.6094083,10,Wednesday
12.9649747,77.718348,8,Saturday
12.9697974,77.5458831,5,Friday
13.1846282,77.6796273,8,Friday
12.9737117,77.5788311,12,Sunday
13.0103015,77.5495946,5,Tuesday
12.9605185,77.5711436,12,Wednesday
12.9956891,77.6681223,5,Saturday
13.1835665,77.6797326,4,Thursday
12.9794105,77.5716768,3,Saturday
12.9792631,77.5642954,11,Monday
12.9640872,77.577894,12,Saturday
12.9309447,77.6069585,3,Friday
12.9872367,77.5193967,5,Sunday
12.9671972,77.6414299,14,Sunday
13.1836598,77.6795174,12,Wednesday
12.9991767,77.548795,4,Wednesday
12.9338546,77.6908262,4,Tuesday
12.9634041,77.5848071,10,Tuesday
12.979741,77.6072878,9,Monday
13.0504335,77.525586,11,Thursday
13.0362597,77.6232316,4,Tuesday
12.9786977,77.573818,9,Saturday
12.9984516,77.5508119,6,Friday
12.9171181,77.5860291,5,Friday
12.9557333,77.54615,11,Tuesday
12.9641043,77.5839523,5,Saturday
12.9831121,77.610268,10,Monday
12.95908,77.5764494,4,Wednesday
12.9952949,77.6966504,11,Sunday
12.9754291,77.60305,10,Wednesday
13.008076,77.6953468,11,Saturday
12.9329918,77.6913877,2,Tuesday
12.9679764,77.5360922,8,Friday
12.9746643,77.5450645,3,Wednesday
12.9870438,77.5587987,7,Thursday
12.8996169,77.675501,11,Sunday
12.9920374,77.5525668,3,Wednesday
13.0139493,77.7610467,5,Sunday
13.0006902,77.5955882,3,Thursday
12.9749433,77.5748162,15,Monday
13.0197032,77.6188471,7,Monday
12.9657471,77.5760668,0,Tuesday
12.9120085,77.6444081,11,Tuesday
12.9832815,77.6096711,9,Monday
12.9582993,77.701048,11,Thursday
13.053871,77.5927249,11,Saturday
13.25723,77.712775,4,Saturday
12.9642534,77.5412894,3,Tuesday
12.9357108,77.6928819,4,Wednesday
12.9646529,77.5764453,6,Sunday
12.9947793,77.6097007,3,Friday
12.9107086,77.684895,4,Friday
12.9342,77.6165457,10,Wednesday
12.9897461,77.5506491,2,Thursday
13.0111799,77.5506469,5,Monday
12.9735119,77.5513727,6,Friday
12.995123,77.6972213,9,Saturday
12.959635,77.6519317,1,Wednesday
12.9492489,77.5721581,4,Wednesday
13.047569,77.5756512,5,Thursday
12.9734913,77.6153501,3,Thursday
12.9992636,77.6248298,11,Thursday
12.9768765,77.5745069,6,Tuesday
12.9740941,77.5090609,3,Tuesday
13.045259,77.5481622,14,Wednesday
12.9224267,77.6694283,8,Thursday
12.9038475,77.5857639,7,Thursday
13.0056067,77.5688283,5,Thursday
12.964917,77.5386935,12,Wednesday
12.9744706,77.5448118,3,Wednesday
12.9791137,77.5779508,1,Monday
13.0004026,77.6774031,1,Saturday
13.0493284,77.5434913,7,Friday
12.9756962,77.620203,8,Wednesday
12.95822,77.6686,3,Sunday
12.9432961,77.5710705,12,Wednesday
12.9711146,77.6473584,7,Sunday
12.984468,77.6020064,18,Monday
12.9125608,77.6258886,12,Sunday
12.9650156,77.5797411,5,Saturday
12.9823233,77.607136,8,Saturday
12.9457886,77.5707158,5,Tuesday
12.871717,77.6515334,5,Sunday
12.886917934378696,77.64916449350628,11,Sunday
12.9553949,77.5737455,5,Tuesday
12.9810673,77.6101501,9,Sunday
12.9695379,77.5757304,0,Monday
12.9689658,77.5360753,10,Tuesday
12.9802574,77.6026773,11,Monday
12.8762932,77.5965301,6,Wednesday
12.9479414,77.5241414,0,Sunday
13.0692475,77.5927693,10,Wednesday
12.9784382,77.5434211,9,Thursday
13.0136254,77.553681,11,Saturday
12.9802908,77.5941001,5,Wednesday
13.0082108,77.695185,1,Tuesday
12.9847416,77.6016257,13,Sunday
12.9815491,77.6101664,6,Wednesday
12.9643237,77.5797637,5,Tuesday
12.9958013,77.6680529,3,Thursday
12.9326184,77.6883647,7,Wednesday
12.9676183,77.5786625,12,Tuesday
12.9270294,77.5509955,9,Tuesday
12.9829873,77.6107841,9,Monday
13.0083372,77.554445,5,Sunday
12.9827983,77.708405,7,Wednesday
13.0052849,77.6856411,10,Friday
12.9972565,77.5804465,9,Wednesday
12.9273585,77.6799916,4,Saturday
13.0300446,77.5382231,1,Monday
12.9338402,77.6301896,2,Tuesday
12.9753411,77.575754,8,Monday
12.9773651,77.580335,6,Monday
12.9999029,77.5494931,2,Friday
12.9315021,77.5838556,12,Wednesday
12.9362218,77.5175019,11,Wednesday
12.938488,77.6975395,7,Sunday
12.9636547,77.7177475,3,Tuesday
12.9739221,77.5783849,5,Monday
13.0080462,77.6954001,1,Wednesday
12.9649389,77.538731,10,Thursday
12.9689637,77.5769843,7,Sunday
12.97588,77.5610483,10,Thursday
12.9734984,77.5512268,10,Monday
12.9963246,77.5844825,10,Wednesday
13.042146,77.5147672,1,Sunday
12.9973577,77.5460664,10,Tuesday
13.0117684,77.5520032,10,Saturday
12.953868,77.5435886,10,Wednesday
12.8914133,77.6387467,13,Wednesday
12.9795265,77.574975,10,Sunday
12.9308913,77.6067612,2,Tuesday
12.9996878,77.5497443,4,Wednesday
12.9969283,77.5683333,10,Wednesday
12.9798501,77.5749768,9,Sunday
12.9396996,77.6955494,4,Wednesday
12.9983422,77.5531665,12,Thursday
12.9879917,77.6179074,13,Monday
12.97602,77.5774224,6,Friday
13.1856109,77.6797824,11,Sunday
12.995643230527495,77.69617902303081,8,Monday
12.9963965,77.6688609,10,Sunday
12.9289893,77.5820511,10,Saturday
12.995372912438162,77.69645514873203,8,Sunday
12.9810853,77.6101794,12,Wednesday
13.0459529,77.7506909,11,Saturday
12.9689228,77.5363435,10,Thursday
12.988096,77.5556726,4,Thursday
12.9840535,77.6407595,3,Thursday
12.9838281,77.6081524,8,Tuesday
12.9775105,77.5803404,5,Sunday
13.0475021,77.5756726,3,Thursday
12.9397146,77.6955583,8,Wednesday
12.9642717,77.718105,8,Saturday
12.980855,77.6076831,8,Tuesday
12.9699635,77.6067312,1,Sunday
12.9755001,77.5762975,11,Monday
12.9275732,77.6796723,5,Friday
12.9411117,77.5852641,10,Friday
12.9604225,77.64394,4,Thursday
13.0364099,77.6138654,7,Wednesday
13.0113274,77.5547598,9,Sunday
12.9964412,77.5844554,10,Wednesday
12.9666474,77.5739252,3,Wednesday
12.97672,77.5764521,4,Tuesday
13.1835083,77.6810167,11,Sunday
12.9303542,77.6330801,8,Saturday
13.0354651,77.5890586,2,Friday
12.8971308,77.6353773,10,Saturday
12.9825746,77.611898,13,Sunday
12.9771876,77.575675,4,Thursday
12.841687,77.6472001,12,Monday
12.9952133,77.610715,3,Sunday
12.9324545,77.6914624,1,Friday
12.973681,77.5513288,12,Sunday
12.8662418,77.535632,2,Friday
13.0084299,77.6945721,13,Wednesday
12.9307847,77.6067633,1,Sunday
13.0084683,77.554455,3,Monday
12.9637026,77.5772806,0,Wednesday
13.0076701,77.5635335,8,Tuesday
12.9626238,77.5984201,4,Friday
12.9765109,77.5486825,4,Saturday
12.9633333,77.5765084,0,Wednesday
12.9804129,77.5748254,14,Sunday
12.9811155,77.6095522,11,Wednesday
12.9749387,77.5756286,9,Tuesday
12.970345,77.6356117,7,Tuesday
12.9858553,77.5745924,11,Friday
13.0109276,77.5501759,5,Tuesday
13.0353911,77.5889849,9,Wednesday
13.0710235,77.5878553,12,Monday
12.9427405,77.5711076,14,Friday
13.0111332,77.5546122,4,Saturday
12.9941014,77.5545748,6,Friday
12.9810728,77.6102484,10,Friday
12.9777066,77.5754441,10,Sunday
12.9651874,77.5737509,9,Saturday
13.011076,77.5545291,10,Saturday
12.956666545954493,77.70120145760262,2,Thursday
12.84189,77.64592,12,Tuesday
12.8841836,77.6414079,5,Friday
12.893876,77.6568471,7,Monday
12.979365,77.6951543,8,Saturday
12.9740437,77.609441,8,Sunday
12.9994593,77.5496444,3,Thursday
12.9430341,77.5678347,5,Thursday
12.9784531,77.57516,6,Tuesday
12.9340853,77.6906177,3,Thursday
12.917374,77.5733919,3,Wednesday
12.99577588246001,77.69499877566209,11,Sunday
12.8418867,77.6458662,11,Sunday
12.9775175,77.5788317,2,Friday
12.9810763,77.6101752,12,Monday
12.9820234,77.6377262,5,Friday
12.9575417,77.7009718,3,Saturday
12.9716474,77.6579927,5,Wednesday
12.9334308,77.6909926,9,Tuesday
12.987653,77.7349414,12,Thursday
13.0080741,77.5555305,9,Wednesday
12.977642,77.5766738,2,Wednesday
13.0931833,77.5941617,9,Friday
12.9813882,77.6101811,7,Tuesday
12.9769385,77.5773164,0,Wednesday
12.9975402,77.5484894,4,Saturday
12.9739909,77.5785962,9,Tuesday
12.9464767,77.5310933,0,Tuesday
12.953582,77.5425554,10,Thursday
12.9587356,77.7010022,12,Thursday
12.9815322,77.6084357,13,Friday
12.8511388,77.6574139,12,Wednesday
12.9993103,77.5497215,10,Sunday
12.9942249,77.571518,9,Tuesday
12.9335749,77.6909058,6,Wednesday
12.9308849,77.6067439,3,Thursday
12.9792188,77.5770693,5,Wednesday
12.9817445,77.6097099,13,Sunday
12.9735398,77.5781617,11,Tuesday
12.9649333,77.5385698,9,Wednesday
13.0098512,77.5710955,11,Friday
12.97885,77.5750037,11,Saturday
13.005794,77.571205,7,Thursday
12.9640725,77.5768179,22,Saturday
12.9329781,77.6914396,9,Tuesday
12.9361982,77.6921972,4,Tuesday
12.9844527,77.5485408,4,Saturday
13.0019878,77.5693104,8,Thursday
13.1917333,77.6467951,1,Monday
12.9989952,77.6245285,2,Friday
13.010667,77.5544271,8,Tuesday
12.9539207,77.5434829,3,Sunday
12.9791724,77.5777698,4,Saturday
12.9341821,77.6907306,2,Saturday
12.9569304,77.5185168,11,Friday
12.994958,77.5898174,3,Saturday
12.9758481,77.5616128,4,Wednesday
12.9747417,77.6201986,10,Saturday
13.0021467,77.6126205,11,Tuesday
12.980877,77.6105522,10,Sunday
12.9557338,77.6916134,11,Monday
12.9600994,77.6452538,7,Thursday
12.9806545,77.5485266,14,Sunday
12.9453732,77.490403,4,Wednesday
12.9825551,77.6119249,11,Sunday
13.069714783087855,77.59242666,11,Monday
12.9733858,77.5792263,3,Saturday
13.0078869,77.5560452,12,Saturday
12.9398246,77.6956071,8,Thursday
12.9792127,77.5774754,2,Sunday
12.9782773,77.5810614,8,Wednesday
13.03418,77.6245417,3,Monday
12.9539863,77.5435314,10,Monday
12.9452314,77.6982211,4,Friday
12.9769505,77.5772883,9,Sunday
12.9736927,77.5512299,14,Monday
12.9261133,77.6767832,9,Thursday
12.97181,77.6580792,5,Wednesday
12.9317345,77.6916687,3,Thursday
12.9812256,77.6092985,8,Sunday
12.9641817,77.5802483,7,Sunday
13.0715379,77.5880739,10,Sunday
12.877797,77.6262265,13,Saturday
12.9120817,77.5855083,4,Sunday
12.9780768,77.570774,8,Saturday
13.0129595,77.5544882,11,Wednesday
12.9539105,77.543593,9,Monday
12.964483,77.577091,10,Sunday
12.9931562,77.6617685,13,Monday
12.9370731,77.5196476,9,Thursday
12.9675466,77.5939358,1,Thursday
12.9810711,77.6101867,8,Monday
12.932668,77.6883677,4,Thursday
12.9877637,77.7350202,3,Friday
12.9126458,77.6352191,14,Sunday
12.9599101,77.5742396,2,Wednesday
13.0286964,77.5393873,3,Monday
12.9994571,77.5495821,6,Wednesday
12.9762239,77.5773788,10,Saturday
13.0245252,77.5930556,6,Friday
12.9745176,77.578151,10,Thursday
12.875755,77.64801,2,Wednesday
13.0352754,77.589037,8,Sunday
12.9767157,77.5800184,0,Wednesday
12.9331346,77.6912034,9,Saturday
12.9686475,77.5811072,9,Wednesday
12.966904,77.5990458,3,Thursday
12.9795053,77.5769973,7,Saturday
12.9962315,77.6685347,10,Thursday
12.9810735,77.6101621,8,Monday
12.9755738,77.5773424,2,Sunday
12.9770952,77.5758669,3,Friday
12.9004519,77.6754836,11,Monday
13.0071825,77.5708856,6,Tuesday
12.9839667,77.7082233,7,Wednesday
12.9912366,77.5885443,6,Saturday
13.0075724,77.5487038,13,Saturday
12.8989583,77.6754897,11,Wednesday
12.9992349,77.548667,7,Tuesday
12.9843262,77.6033582,15,Friday
13.084325,77.582925,8,Sunday
12.9617033,77.5769683,9,Thursday
13.0088833,77.5542617,8,Tuesday
13.0698536,77.587907,6,Tuesday
12.9916852,77.5885245,2,Friday
12.9844077,77.6027343,7,Sunday
13.0084591,77.6953734,23,Wednesday
12.923582233731723,77.58305702358484,9,Tuesday
12.973511,77.5511524,9,Sunday
13.070501,77.5874983,11,Thursday
12.9916217,77.5714067,8,Sunday
13.1866034,77.6805236,3,Monday
12.9821975,77.6103558,13,Saturday
12.9333261,77.6913626,6,Thursday
12.982062,77.6064628,10,Saturday
12.9464225,77.5877618,3,Monday
12.8417439,77.6445922,6,Sunday
12.9792058,77.6070749,7,Wednesday
13.0070631,77.5711641,4,Sunday
13.0622295,77.5872519,12,Tuesday
12.9811533,77.5983007,5,Saturday
12.9744798,77.5776543,5,Friday
12.9917922,77.5885786,3,Wednesday
12.9993561,77.5494227,3,Thursday
12.9783479,77.5732257,5,Sunday
12.9510868,77.6999439,2,Thursday
12.9774504,77.575468,9,Sunday
13.07155,77.5881933,14,Sunday
12.9804569,77.5748638,8,Saturday
12.96050405588086,77.56847553,7,Friday
13.034886,77.5344586,3,Friday
12.975805,77.5781725,9,Sunday
12.9991119,77.5410746,8,Tuesday
12.9997458,77.549656,7,Sunday
12.9776938,77.5804845,7,Friday
12.980902,77.6102242,10,Monday
12.9981133,77.60997,4,Tuesday
12.9648719,77.7176784,6,Wednesday
12.936805,77.6054333,2,Tuesday
12.9763275,77.5775295,9,Friday
12.9766089,77.5765,8,Thursday
12.9840684,77.6034208,10,Sunday
12.9941738,77.5715405,8,Friday
12.9244708,77.6180682,5,Thursday
13.0022,77.550315,7,Wednesday
12.9330337,77.6913007,8,Wednesday
13.0395746,77.5893854,3,Friday
12.9802168,77.5748922,5,Tuesday
13.0058316,77.5712,8,Friday
12.9742808,77.6144987,4,Saturday
13.0709864,77.5876766,5,Monday
12.9835377,77.577229,8,Wednesday
12.9756916,77.5586076,11,Friday
12.9916314,77.6521701,7,Saturday
12.9396779,77.6943633,11,Thursday
12.93947132305516,77.69554023638153,14,Saturday
12.9984933,77.6102317,6,Friday
12.9750378,77.6041674,12,Wednesday
12.9386826,77.6970853,8,Monday
12.9779784,77.5754016,8,Tuesday
13.0717824,77.5928772,11,Monday
12.9816246,77.6082569,11,Sunday
13.0705634,77.5876584,5,Wednesday
13.0711627,77.5877637,10,Monday
12.9699263,77.7125174,4,Wednesday
12.9637564,77.576658,21,Sunday
12.912419,77.6335705,11,Sunday
12.9791862,77.5773603,9,Thursday
12.9539769,77.544215,3,Tuesday
13.0079908,77.6966149,0,Friday
12.94062,77.52447,10,Saturday
12.9747937,77.5770158,8,Tuesday
13.0081173,77.695854,11,Saturday
12.9751042,77.5747643,11,Tuesday
12.9112099,77.6381555,12,Monday
12.9783506,77.5735523,7,Monday
12.9427941,77.5711456,13,Sunday
12.9800944,77.6098434,9,Sunday
12.9622392,77.6492332,5,Tuesday
13.0145039,77.5481628,4,Tuesday
12.9516149,77.7000316,4,Tuesday
